day,daily_total_supply
2021-09-06T07:00:00+00:00,168301370.156484190378299685000000000000000000
2021-09-06T11:00:00+00:00,168184748.271253539870299685000000000000000000
2021-09-06T21:00:00+00:00,168384171.512897296727299685000000000000000000
2021-09-07T02:00:00+00:00,168035078.987961420535299685000000000000000000
2021-09-07T05:00:00+00:00,168141521.121178802671299685000000000000000000
2021-09-07T10:00:00+00:00,167144444.843095182889299685000000000000000000
2021-09-07T12:00:00+00:00,169169786.782300988361299685000000000000000000
2021-09-07T15:00:00+00:00,165826724.967193523391299685000000000000000000
2021-09-07T16:00:00+00:00,165985368.071218007799299685000000000000000000
2021-09-08T01:00:00+00:00,166990595.468576682910299685000000000000000000
2021-09-08T03:00:00+00:00,166983109.970959186380125385000000000000000000
2021-09-08T11:00:00+00:00,166649760.876362645922125385000000000000000000
2021-09-08T12:00:00+00:00,166774989.047653997155125385000000000000000000
2021-09-09T01:00:00+00:00,166769627.361484779337287085000000000000000000
2021-09-09T11:00:00+00:00,166751713.774256051736287085000000000000000000
2021-09-09T12:00:00+00:00,163359143.877010377274287085000000000000000000
2021-09-09T13:00:00+00:00,163359143.877010377274287085000000000000000000
2021-09-09T19:00:00+00:00,163392674.607573635607287085000000000000000000
2021-09-09T20:00:00+00:00,163418629.619174803018287085000000000000000000
2021-09-09T22:00:00+00:00,163419626.860951616933357685000000000000000000
2021-09-10T04:00:00+00:00,163609102.153441508806357685000000000000000000
2021-09-10T05:00:00+00:00,163691847.734160417884357685000000000000000000
2021-09-10T06:00:00+00:00,163718253.231251628360357685000000000000000000
2021-09-10T07:00:00+00:00,163418885.761256792027357685000000000000000000
2021-09-10T08:00:00+00:00,163387236.437299181312357685000000000000000000
2021-09-10T09:00:00+00:00,163137745.871658758868357685000000000000000000
2021-09-10T15:00:00+00:00,163237468.242242897160357685000000000000000000
2021-09-11T01:00:00+00:00,163238460.474596845272954485000000000000000000
2021-09-11T13:00:00+00:00,163225467.107446817424954485000000000000000000
2021-09-11T18:00:00+00:00,162562743.293588246115954485000000000000000000
2021-09-11T19:00:00+00:00,162622583.522102466104954485000000000000000000
2021-09-12T07:00:00+00:00,162624337.044931679121089185000000000000000000
2021-09-12T08:00:00+00:00,162514054.531933269924089185000000000000000000
2021-09-12T10:00:00+00:00,162523466.830680726338913985000000000000000000
2021-09-12T11:00:00+00:00,162524962.596641595450509185000000000000000000
2021-09-12T12:00:00+00:00,162524982.543516866098385685000000000000000000
2021-09-12T14:00:00+00:00,162800075.114144227395385685000000000000000000
2021-09-12T18:00:00+00:00,162780201.702983996836385685000000000000000000
2021-09-12T23:00:00+00:00,162785233.468251870666516385000000000000000000
2021-09-13T04:00:00+00:00,162663805.865764625422516385000000000000000000
2021-09-13T09:00:00+00:00,162164868.721623729900516385000000000000000000
2021-09-13T10:00:00+00:00,162170942.129166401065604785000000000000000000
2021-09-13T11:00:00+00:00,162400109.158137699792604785000000000000000000
2021-09-13T17:00:00+00:00,161394881.760779024681604785000000000000000000
2021-09-13T18:00:00+00:00,161367054.362125430732604785000000000000000000
2021-09-14T03:00:00+00:00,161382233.068778834738604785000000000000000000
2021-09-14T19:00:00+00:00,161316372.342356227244604785000000000000000000
2021-09-14T21:00:00+00:00,161240357.385542069351604785000000000000000000
2021-09-14T23:00:00+00:00,161242449.216421202987538285000000000000000000
2021-09-15T07:00:00+00:00,161242452.208184335716820785000000000000000000
2021-09-15T08:00:00+00:00,161243849.302200339581085585000000000000000000
2021-09-15T12:00:00+00:00,162072815.756810735063085585000000000000000000
2021-09-15T14:00:00+00:00,162973760.242384293008085585000000000000000000
2021-09-15T15:00:00+00:00,163073581.177712462344085585000000000000000000
2021-09-15T20:00:00+00:00,163083418.653215363741486585000000000000000000
2021-09-15T21:00:00+00:00,163093901.928581888331486585000000000000000000
2021-09-15T22:00:00+00:00,162880210.168115001379486585000000000000000000
2021-09-16T02:00:00+00:00,160885212.577373814944486585000000000000000000
2021-09-16T04:00:00+00:00,162878851.409198662727486585000000000000000000
2021-09-16T08:00:00+00:00,162801551.440661950977486585000000000000000000
2021-09-16T09:00:00+00:00,162422342.897230146676486585000000000000000000
2021-09-16T21:00:00+00:00,162604045.033722389873486585000000000000000000
2021-09-17T05:00:00+00:00,162602647.939706386009221785000000000000000000
2021-09-17T11:00:00+00:00,162617607.307354581915221785000000000000000000
2021-09-17T13:00:00+00:00,162667632.242712091763221785000000000000000000
2021-09-17T21:00:00+00:00,162670988.354746114476237785000000000000000000
2021-09-18T06:00:00+00:00,162729486.853087028525237785000000000000000000
2021-09-18T08:00:00+00:00,162739686.146635697587237785000000000000000000
2021-09-18T16:00:00+00:00,162764898.930708497087237785000000000000000000
2021-09-19T03:00:00+00:00,161568065.341952303832237785000000000000000000
2021-09-19T09:00:00+00:00,162446019.336641310482237785000000000000000000
2021-09-19T12:00:00+00:00,162170926.766013949185237785000000000000000000
2021-09-19T19:00:00+00:00,161790785.961644441481237785000000000000000000
2021-09-20T04:00:00+00:00,161751634.689479343955237785000000000000000000
2021-09-20T06:00:00+00:00,166139807.766763588838237785000000000000000000
2021-09-20T10:00:00+00:00,166129829.707186086670457085000000000000000000
2021-09-20T13:00:00+00:00,166171132.912736338142457085000000000000000000
2021-09-20T14:00:00+00:00,166120929.109407098594457085000000000000000000
2021-09-20T15:00:00+00:00,159519076.050777827240457085000000000000000000
2021-09-20T16:00:00+00:00,158820363.642804927169457085000000000000000000
2021-09-20T18:00:00+00:00,158775707.236763568009457085000000000000000000
2021-09-20T20:00:00+00:00,158792796.968696546808457085000000000000000000
2021-09-21T01:00:00+00:00,158798362.736524221990013885000000000000000000
2021-09-21T03:00:00+00:00,158494883.192351816950013885000000000000000000
2021-09-21T05:00:00+00:00,158345195.523860702872013885000000000000000000
2021-09-21T12:00:00+00:00,158365137.930365318195013885000000000000000000
2021-09-21T22:00:00+00:00,158245417.316803807055013885000000000000000000
2021-09-22T08:00:00+00:00,158498455.772744584598013885000000000000000000
2021-09-22T11:00:00+00:00,158498455.772744584598013885000000000000000000
2021-09-22T12:00:00+00:00,153509890.881178671082013885000000000000000000
2021-09-22T17:00:00+00:00,153510888.160423679588493085000000000000000000
2021-09-22T23:00:00+00:00,153519225.062972918272895285000000000000000000
2021-09-23T02:00:00+00:00,153016905.799796800660895285000000000000000000
2021-09-23T14:00:00+00:00,152981983.368780405506895285000000000000000000
2021-09-23T17:00:00+00:00,152982957.726426021649779085000000000000000000
2021-09-23T23:00:00+00:00,152988983.482291191204167685000000000000000000
2021-09-24T03:00:00+00:00,152998952.614331065419769585000000000000000000
2021-09-24T07:00:00+00:00,152699667.796946386513769585000000000000000000
2021-09-24T11:00:00+00:00,152717280.953156330948769585000000000000000000
2021-09-24T15:00:00+00:00,152724773.595639475413492485000000000000000000
2021-09-24T16:00:00+00:00,151944514.149189963779492485000000000000000000
2021-09-24T17:00:00+00:00,152243650.186264935031492485000000000000000000
2021-09-24T19:00:00+00:00,152242652.907019926525013285000000000000000000
2021-09-24T23:00:00+00:00,151943409.254685395665013285000000000000000000
